areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-10-13,35_39,1115,6454,172.9
E92000001,England,nation,2020-10-13,40_44,1009,5877,172.1
E92000001,England,nation,2020-10-13,45_49,968,6116,164.6
E92000001,England,nation,2020-10-13,50_54,1166,6668,170.6
E92000001,England,nation,2020-10-13,55_59,1010,5821,158.6
E92000001,England,nation,2020-10-13,60+,2258,12853,95.5
E92000001,England,nation,2020-10-13,60_64,700,4144,133.2
E92000001,England,nation,2020-10-13,65_69,420,2512,89.8
E92000001,England,nation,2020-10-13,70_74,326,1899,68.3
E92000001,England,nation,2020-10-13,75_79,278,1465,75.5
E92000001,England,nation,2020-10-13,80_84,221,1186,82.4
E92000001,England,nation,2020-10-13,85_89,169,907,103.1
E92000001,England,nation,2020-10-13,90+,144,740,143.1
E92000001,England,nation,2020-10-13,unassigned,35,129,
E92000001,England,nation,2020-10-12,00_04,270,1636,49.6
E92000001,England,nation,2020-10-12,00_59,13770,81318,189.9
E92000001,England,nation,2020-10-12,05_09,278,1418,40.1
E92000001,England,nation,2020-10-12,10_14,543,2844,84.8
E92000001,England,nation,2020-10-12,15_19,2113,15723,508.8
E92000001,England,nation,2020-10-12,20_24,2186,14330,410.9
E92000001,England,nation,2020-10-12,25_29,1505,8101,213.1
E92000001,England,nation,2020-10-12,30_34,1264,7158,188.0
E92000001,England,nation,2020-10-12,35_39,1168,6280,168.2
E92000001,England,nation,2020-10-12,40_44,1075,5678,166.3
E92000001,England,nation,2020-10-12,45_49,1145,6048,162.8
E92000001,England,nation,2020-10-12,50_54,1187,6465,165.5
E92000001,England,nation,2020-10-12,55_59,1036,5637,153.6
E92000001,England,nation,2020-10-12,60+,2392,12311,91.4
E92000001,England,nation,2020-10-12,60_64,786,3980,127.9
E92000001,England,nation,2020-10-12,65_69,398,2413,86.3
E92000001,England,nation,2020-10-12,70_74,361,1840,66.2
E92000001,England,nation,2020-10-12,75_79,266,1358,70.0
E92000001,England,nation,2020-10-12,80_84,260,1126,78.2
E92000001,England,nation,2020-10-12,85_89,186,871,99.0
E92000001,England,nation,2020-10-12,90+,135,723,139.8
E92000001,England,nation,2020-10-12,unassigned,28,128,
E92000001,England,nation,2020-10-11,00_04,176,1628,49.3
E92000001,England,nation,2020-10-11,00_59,8325,79823,186.4
E92000001,England,nation,2020-10-11,05_09,159,1323,37.4
E92000001,England,nation,2020-10-11,10_14,279,2679,79.9
E92000001,England,nation,2020-10-11,15_19,1516,16220,524.9
E92000001,England,nation,2020-10-11,20_24,1332,14389,412.5
E92000001,England,nation,2020-10-11,25_29,795,7745,203.7
E92000001,England,nation,2020-10-11,30_34,788,6915,181.6
E92000001,England,nation,2020-10-11,35_39,654,6010,161.0
E92000001,England,nation,2020-10-11,40_44,630,5433,159.1
E92000001,England,nation,2020-10-11,45_49,644,5796,156.0
E92000001,England,nation,2020-10-11,50_54,731,6210,158.9
E92000001,England,nation,2020-10-11,55_59,621,5475,149.2
E92000001,England,nation,2020-10-11,60+,1322,11638,86.4
E92000001,England,nation,2020-10-11,60_64,424,3737,120.1
E92000001,England,nation,2020-10-11,65_69,292,2324,83.1
E92000001,England,nation,2020-10-11,70_74,181,1758,63.3
E92000001,England,nation,2020-10-11,75_79,153,1303,67.1
E92000001,England,nation,2020-10-11,80_84,122,1008,70.0
E92000001,England,nation,2020-10-11,85_89,76,808,91.8
E92000001,England,nation,2020-10-11,90+,74,700,135.3
E92000001,England,nation,2020-10-11,unassigned,2,139,
E92000001,England,nation,2020-10-10,00_04,198,1620,49.1
E92000001,England,nation,2020-10-10,00_59,8815,80279,187.5
E92000001,England,nation,2020-10-10,05_09,148,1258,35.6
E92000001,England,nation,2020-10-10,10_14,328,2622,78.2
E92000001,England,nation,2020-10-10,15_19,1697,16886,546.4
E92000001,England,nation,2020-10-10,20_24,1474,14752,423.0
E92000001,England,nation,2020-10-10,25_29,850,7722,203.1
E92000001,England,nation,2020-10-10,30_34,787,6828,179.3
E92000001,England,nation,2020-10-10,35_39,682,5984,160.3
E92000001,England,nation,2020-10-10,40_44,680,5365,157.1
E92000001,England,nation,2020-10-10,45_49,697,5726,154.1
E92000001,England,nation,2020-10-10,50_54,688,6108,156.3
E92000001,England,nation,2020-10-10,55_59,586,5408,147.3
E92000001,England,nation,2020-10-10,60+,1334,11358,84.3
E92000001,England,nation,2020-10-10,60_64,451,3653,117.4
E92000001,England,nation,2020-10-10,65_69,287,2256,80.7
E92000001,England,nation,2020-10-10,70_74,207,1721,61.9
E92000001,England,nation,2020-10-10,75_79,151,1274,65.6
E92000001,England,nation,2020-10-10,80_84,108,996,69.2
E92000001,England,nation,2020-10-10,85_89,71,797,90.6
E92000001,England,nation,2020-10-10,90+,59,661,127.8
E92000001,England,nation,2020-10-10,unassigned,8,146,
E92000001,England,nation,2020-10-09,00_04,248,1615,48.9
E92000001,England,nation,2020-10-09,00_59,11243,79976,186.8
E92000001,England,nation,2020-10-09,05_09,205,1214,34.3
E92000001,England,nation,2020-10-09,10_14,389,2530,75.4
E92000001,England,nation,2020-10-09,15_19,2189,17266,558.7
E92000001,England,nation,2020-10-09,20_24,1983,14875,426.5
E92000001,England,nation,2020-10-09,25_29,1124,7609,200.2
E92000001,England,nation,2020-10-09,30_34,1000,6725,176.6
E92000001,England,nation,2020-10-09,35_39,851,5916,158.5
E92000001,England,nation,2020-10-09,40_44,753,5187,151.9
E92000001,England,nation,2020-10-09,45_49,818,5640,151.8
E92000001,England,nation,2020-10-09,50_54,911,6042,154.6
E92000001,England,nation,2020-10-09,55_59,772,5357,145.9
E92000001,England,nation,2020-10-09,60+,1752,11177,83.0
E92000001,England,nation,2020-10-09,60_64,544,3582,115.1
E92000001,England,nation,2020-10-09,65_69,349,2199,78.6
E92000001,England,nation,2020-10-09,70_74,251,1694,61.0
E92000001,England,nation,2020-10-09,75_79,211,1249,64.4
E92000001,England,nation,2020-10-09,80_84,147,1013,70.4
E92000001,England,nation,2020-10-09,85_89,133,776,88.2
E92000001,England,nation,2020-10-09,90+,117,664,128.4
E92000001,England,nation,2020-10-09,unassigned,15,175,
E92000001,England,nation,2020-10-08,00_04,277,1588,48.1
E92000001,England,nation,2020-10-08,00_59,13415,78947,184.4
E92000001,England,nation,2020-10-08,05_09,232,1138,32.2
E92000001,England,nation,2020-10-08,10_14,448,2458,73.3
E92000001,England,nation,2020-10-08,15_19,2790,17648,571.1
E92000001,England,nation,2020-10-08,20_24,2502,14847,425.7
E92000001,England,nation,2020-10-08,25_29,1292,7393,194.5
E92000001,England,nation,2020-10-08,30_34,1106,6555,172.1
E92000001,England,nation,2020-10-08,35_39,1014,5751,154.0
E92000001,England,nation,2020-10-08,40_44,891,5064,148.3
E92000001,England,nation,2020-10-08,45_49,928,5415,145.7
E92000001,England,nation,2020-10-08,50_54,1019,5837,149.4
E92000001,England,nation,2020-10-08,55_59,916,5253,143.1
E92000001,England,nation,2020-10-08,60+,1825,10727,79.7
E92000001,England,nation,2020-10-08,60_64,583,3470,111.5
E92000001,England,nation,2020-10-08,65_69,377,2110,75.4
E92000001,England,nation,2020-10-08,70_74,295,1656,59.6
E92000001,England,nation,2020-10-08,75_79,205,1177,60.6
E92000001,England,nation,2020-10-08,80_84,157,974,67.6
E92000001,England,nation,2020-10-08,85_89,120,726,82.5
E92000001,England,nation,2020-10-08,90+,88,614,118.7
E92000001,England,nation,2020-10-08,unassigned,27,217,
E92000001,England,nation,2020-10-07,00_04,237,1517,46.0
E92000001,England,nation,2020-10-07,00_59,13206,75523,176.4
E92000001,England,nation,2020-10-07,05_09,199,1032,29.2
E92000001,England,nation,2020-10-07,10_14,434,2289,68.2
E92000001,England,nation,2020-10-07,15_19,2863,17545,567.8
E92000001,England,nation,2020-10-07,20_24,2495,14162,406.0
E92000001,England,nation,2020-10-07,25_29,1303,7036,185.1
E92000001,England,nation,2020-10-07,30_34,1104,6219,163.3
E92000001,England,nation,2020-10-07,35_39,970,5409,144.9
E92000001,England,nation,2020-10-07,40_44,839,4728,138.5
E92000001,England,nation,2020-10-07,45_49,916,5131,138.1
E92000001,England,nation,2020-10-07,50_54,966,5518,141.2
E92000001,England,nation,2020-10-07,55_59,880,4937,134.5
E92000001,England,nation,2020-10-07,60+,1970,10145,75.3
E92000001,England,nation,2020-10-07,60_64,656,3291,105.8
E92000001,England,nation,2020-10-07,65_69,389,1975,70.6
E92000001,England,nation,2020-10-07,70_74,278,1590,57.2
E92000001,England,nation,2020-10-07,75_79,201,1084,55.9
E92000001,England,nation,2020-10-07,80_84,171,927,64.4
E92000001,England,nation,2020-10-07,85_89,152,682,77.5
E92000001,England,nation,2020-10-07,90+,123,596,115.2
E92000001,England,nation,2020-10-07,unassigned,14,259,
E92000001,England,nation,2020-10-06,00_04,230,1460,44.2
E92000001,England,nation,2020-10-06,00_59,12544,71710,167.5
E92000001,England,nation,2020-10-06,05_09,197,953,26.9
E92000001,England,nation,2020-10-06,10_14,423,2088,62.2
E92000001,England,nation,2020-10-06,15_19,2555,17304,560.0
E92000001,England,nation,2020-10-06,20_24,2358,13380,383.6
E92000001,England,nation,2020-10-06,25_29,1232,6591,173.4
E92000001,England,nation,2020-10-06,30_34,1109,5885,154.5
E92000001,England,nation,2020-10-06,35_39,941,5074,135.9
E92000001,England,nation,2020-10-06,40_44,810,4424,129.6
E92000001,England,nation,2020-10-06,45_49,900,4773,128.5
E92000001,England,nation,2020-10-06,50_54,963,5185,132.7
E92000001,England,nation,2020-10-06,55_59,826,4593,125.1
E92000001,England,nation,2020-10-06,60+,1716,9275,68.9
E92000001,England,nation,2020-10-06,60_64,536,3013,96.8
E92000001,England,nation,2020-10-06,65_69,321,1804,64.5
E92000001,England,nation,2020-10-06,70_74,267,1457,52.4
E92000001,England,nation,2020-10-06,75_79,171,999,51.5
E92000001,England,nation,2020-10-06,80_84,161,854,59.3
E92000001,England,nation,2020-10-06,85_89,133,606,68.9
E92000001,England,nation,2020-10-06,90+,127,542,104.8
E92000001,England,nation,2020-10-06,unassigned,34,272,
E92000001,England,nation,2020-10-05,00_04,262,1386,42.0
E92000001,England,nation,2020-10-05,00_59,12275,66725,155.8
E92000001,England,nation,2020-10-05,05_09,183,843,23.8
E92000001,England,nation,2020-10-05,10_14,378,1911,57.0
E92000001,England,nation,2020-10-05,15_19,2610,16598,537.1
E92000001,England,nation,2020-10-05,20_24,2245,12375,354.8
E92000001,England,nation,2020-10-05,25_29,1149,6103,160.5
E92000001,England,nation,2020-10-05,30_34,1021,5403,141.9
E92000001,England,nation,2020-10-05,35_39,898,4652,124.6
E92000001,England,nation,2020-10-05,40_44,830,4077,119.4
E92000001,England,nation,2020-10-05,45_49,893,4375,117.7
E92000001,England,nation,2020-10-05,50_54,932,4782,122.4
E92000001,England,nation,2020-10-05,55_59,874,4220,115.0
E92000001,England,nation,2020-10-05,60+,1719,8647,64.2
E92000001,England,nation,2020-10-05,60_64,543,2802,90.0
E92000001,England,nation,2020-10-05,65_69,309,1688,60.4
E92000001,England,nation,2020-10-05,70_74,279,1334,48.0
E92000001,England,nation,2020-10-05,75_79,211,926,47.7
E92000001,England,nation,2020-10-05,80_84,142,799,55.5
E92000001,England,nation,2020-10-05,85_89,123,580,65.9
E92000001,England,nation,2020-10-05,90+,112,518,100.1
E92000001,England,nation,2020-10-05,unassigned,39,310,
E92000001,England,nation,2020-10-04,00_04,168,1275,38.6
E92000001,England,nation,2020-10-04,00_59,8781,61958,144.7
E92000001,England,nation,2020-10-04,05_09,94,779,22.0
E92000001,England,nation,2020-10-04,10_14,222,1773,52.9
E92000001,England,nation,2020-10-04,15_19,2182,15550,503.2
E92000001,England,nation,2020-10-04,20_24,1695,11408,327.1
E92000001,England,nation,2020-10-04,25_29,772,5681,149.4
E92000001,England,nation,2020-10-04,30_34,701,5098,133.9
E92000001,England,nation,2020-10-04,35_39,628,4352,116.6
E92000001,England,nation,2020-10-04,40_44,562,3770,110.4
E92000001,England,nation,2020-10-04,45_49,574,4042,108.8
E92000001,England,nation,2020-10-04,50_54,629,4412,112.9
E92000001,England,nation,2020-10-04,55_59,554,3818,104.0
E92000001,England,nation,2020-10-04,60+,1042,7958,59.1
E92000001,England,nation,2020-10-04,60_64,340,2604,83.7
E92000001,England,nation,2020-10-04,65_69,224,1590,56.9
E92000001,England,nation,2020-10-04,70_74,144,1214,43.7
E92000001,England,nation,2020-10-04,75_79,124,824,42.5
E92000001,England,nation,2020-10-04,80_84,110,736,51.1
E92000001,England,nation,2020-10-04,85_89,65,522,59.3
E92000001,England,nation,2020-10-04,90+,35,468,90.5
E92000001,England,nation,2020-10-04,unassigned,9,313,
E92000001,England,nation,2020-10-03,00_04,193,1236,37.5
E92000001,England,nation,2020-10-03,00_59,8512,58574,136.8
E92000001,England,nation,2020-10-03,05_09,104,756,21.4
E92000001,England,nation,2020-10-03,10_14,236,1749,52.1
E92000001,England,nation,2020-10-03,15_19,2077,14608,472.7
E92000001,England,nation,2020-10-03,20_24,1597,10639,305.0
E92000001,England,nation,2020-10-03,25_29,737,5444,143.2
E92000001,England,nation,2020-10-03,30_34,684,4794,125.9
E92000001,England,nation,2020-10-03,35_39,614,4150,111.2
E92000001,England,nation,2020-10-03,40_44,502,3562,104.3
E92000001,England,nation,2020-10-03,45_49,611,3828,103.0
E92000001,England,nation,2020-10-03,50_54,622,4202,107.5
E92000001,England,nation,2020-10-03,55_59,535,3606,98.2
E92000001,England,nation,2020-10-03,60+,1153,7515,55.8
E92000001,England,nation,2020-10-03,60_64,380,2469,79.3
E92000001,England,nation,2020-10-03,65_69,230,1500,53.6
E92000001,England,nation,2020-10-03,70_74,180,1154,41.5
E92000001,England,nation,2020-10-03,75_79,126,767,39.5
E92000001,England,nation,2020-10-03,80_84,125,686,47.6
E92000001,England,nation,2020-10-03,85_89,50,490,55.7
E92000001,England,nation,2020-10-03,90+,62,449,86.8
E92000001,England,nation,2020-10-03,unassigned,37,332,
E92000001,England,nation,2020-10-02,00_04,221,1148,34.8
E92000001,England,nation,2020-10-02,00_59,10214,54996,128.4
E92000001,England,nation,2020-10-02,05_09,129,736,20.8
E92000001,England,nation,2020-10-02,10_14,317,1712,51.0
E92000001,England,nation,2020-10-02,15_19,2571,13523,437.6
E92000001,England,nation,2020-10-02,20_24,1955,9869,283.0
E92000001,England,nation,2020-10-02,25_29,908,5176,136.2
E92000001,England,nation,2020-10-02,30_34,830,4554,119.6
E92000001,England,nation,2020-10-02,35_39,686,3923,105.1
E92000001,England,nation,2020-10-02,40_44,630,3420,100.2
E92000001,England,nation,2020-10-02,45_49,593,3581,96.4
E92000001,England,nation,2020-10-02,50_54,706,3949,101.1
E92000001,England,nation,2020-10-02,55_59,668,3405,92.8
E92000001,England,nation,2020-10-02,60+,1302,7020,52.1
E92000001,England,nation,2020-10-02,60_64,432,2308,74.2
E92000001,England,nation,2020-10-02,65_69,260,1409,50.4
E92000001,England,nation,2020-10-02,70_74,213,1101,39.6
E92000001,England,nation,2020-10-02,75_79,139,712,36.7
E92000001,England,nation,2020-10-02,80_84,108,615,42.7
E92000001,England,nation,2020-10-02,85_89,83,468,53.2
E92000001,England,nation,2020-10-02,90+,67,407,78.7
E92000001,England,nation,2020-10-02,unassigned,57,353,
E92000001,England,nation,2020-10-01,00_04,206,1065,32.3
E92000001,England,nation,2020-10-01,00_59,9991,50041,116.9
E92000001,England,nation,2020-10-01,05_09,126,706,20.0
E92000001,England,nation,2020-10-01,10_14,279,1603,47.8
E92000001,England,nation,2020-10-01,15_19,2687,11762,380.6
E92000001,England,nation,2020-10-01,20_24,1817,8813,252.7
E92000001,England,nation,2020-10-01,25_29,935,4838,127.3
E92000001,England,nation,2020-10-01,30_34,770,4252,111.7
E92000001,England,nation,2020-10-01,35_39,672,3682,98.6
E92000001,England,nation,2020-10-01,40_44,555,3162,92.6
E92000001,England,nation,2020-10-01,45_49,644,3434,92.4
E92000001,England,nation,2020-10-01,50_54,700,3653,93.5
E92000001,England,nation,2020-10-01,55_59,600,3071,83.7
E92000001,England,nation,2020-10-01,60+,1243,6443,47.8
E92000001,England,nation,2020-10-01,60_64,404,2108,67.7
E92000001,England,nation,2020-10-01,65_69,242,1325,47.4
E92000001,England,nation,2020-10-01,70_74,229,1005,36.2
E92000001,England,nation,2020-10-01,75_79,112,637,32.8
E92000001,England,nation,2020-10-01,80_84,110,565,39.2
E92000001,England,nation,2020-10-01,85_89,76,432,49.1
E92000001,England,nation,2020-10-01,90+,70,371,71.7
E92000001,England,nation,2020-10-01,unassigned,69,352,
E92000001,England,nation,2020-09-30,00_04,180,976,29.6
E92000001,England,nation,2020-09-30,00_59,9393,45492,106.2
E92000001,England,nation,2020-09-30,05_09,120,666,18.8
E92000001,England,nation,2020-09-30,10_14,233,1545,46.1
E92000001,England,nation,2020-09-30,15_19,2622,9859,319.0
E92000001,England,nation,2020-09-30,20_24,1713,7885,226.1
E92000001,England,nation,2020-09-30,25_29,858,4524,119.0
E92000001,England,nation,2020-09-30,30_34,770,4060,106.6
E92000001,England,nation,2020-09-30,35_39,635,3525,94.4
E92000001,England,nation,2020-09-30,40_44,535,3019,88.4
E92000001,England,nation,2020-09-30,45_49,558,3203,86.2
E92000001,England,nation,2020-09-30,50_54,633,3396,86.9
E92000001,England,nation,2020-09-30,55_59,536,2834,77.2
E92000001,England,nation,2020-09-30,60+,1100,5982,44.4
E92000001,England,nation,2020-09-30,60_64,378,1981,63.7
E92000001,England,nation,2020-09-30,65_69,218,1234,44.1
E92000001,England,nation,2020-09-30,70_74,145,871,31.3
E92000001,England,nation,2020-09-30,75_79,116,595,30.7
E92000001,England,nation,2020-09-30,80_84,98,521,36.2
E92000001,England,nation,2020-09-30,85_89,76,422,48.0
E92000001,England,nation,2020-09-30,90+,69,358,69.2
E92000001,England,nation,2020-09-30,unassigned,27,348,
E92000001,England,nation,2020-09-29,00_04,156,912,27.6
E92000001,England,nation,2020-09-29,00_59,7559,41174,96.2
E92000001,England,nation,2020-09-29,05_09,87,655,18.5
E92000001,England,nation,2020-09-29,10_14,246,1538,45.9
E92000001,England,nation,2020-09-29,15_19,1849,7954,257.4
E92000001,England,nation,2020-09-29,20_24,1353,6954,199.4
E92000001,England,nation,2020-09-29,25_29,744,4281,112.6
E92000001,England,nation,2020-09-29,30_34,627,3790,99.5
E92000001,England,nation,2020-09-29,35_39,519,3347,89.6
E92000001,England,nation,2020-09-29,40_44,463,2895,84.8
E92000001,England,nation,2020-09-29,45_49,502,3051,82.1
E92000001,England,nation,2020-09-29,50_54,560,3137,80.3
E92000001,England,nation,2020-09-29,55_59,453,2660,72.5
E92000001,England,nation,2020-09-29,60+,1088,5606,41.6
E92000001,England,nation,2020-09-29,60_64,325,1827,58.7
E92000001,England,nation,2020-09-29,65_69,205,1163,41.6
E92000001,England,nation,2020-09-29,70_74,144,821,29.5
E92000001,England,nation,2020-09-29,75_79,98,562,29.0
E92000001,England,nation,2020-09-29,80_84,106,491,34.1
E92000001,England,nation,2020-09-29,85_89,107,404,45.9
E92000001,England,nation,2020-09-29,90+,103,338,65.3
E92000001,England,nation,2020-09-29,unassigned,72,411,
E92000001,England,nation,2020-09-28,00_04,151,851,25.8
E92000001,England,nation,2020-09-28,00_59,7508,38183,89.2
E92000001,England,nation,2020-09-28,05_09,119,658,18.6
E92000001,England,nation,2020-09-28,10_14,240,1509,45.0
E92000001,England,nation,2020-09-28,15_19,1562,6643,215.0
E92000001,England,nation,2020-09-28,20_24,1278,6288,180.3
E92000001,England,nation,2020-09-28,25_29,727,4092,107.6
E92000001,England,nation,2020-09-28,30_34,716,3666,96.3
E92000001,England,nation,2020-09-28,35_39,598,3260,87.3
E92000001,England,nation,2020-09-28,40_44,523,2819,82.6
E92000001,England,nation,2020-09-28,45_49,560,2897,78.0
E92000001,England,nation,2020-09-28,50_54,562,2970,76.0
E92000001,England,nation,2020-09-28,55_59,472,2530,68.9
E92000001,England,nation,2020-09-28,60+,1030,5251,39.0
E92000001,England,nation,2020-09-28,60_64,345,1726,55.5
E92000001,England,nation,2020-09-28,65_69,211,1109,39.7
E92000001,England,nation,2020-09-28,70_74,159,775,27.9
E92000001,England,nation,2020-09-28,75_79,109,546,28.1
E92000001,England,nation,2020-09-28,80_84,79,449,31.2
E92000001,England,nation,2020-09-28,85_89,65,358,40.7
E92000001,England,nation,2020-09-28,90+,62,288,55.7
E92000001,England,nation,2020-09-28,unassigned,42,395,
E92000001,England,nation,2020-09-27,00_04,129,790,23.9
E92000001,England,nation,2020-09-27,00_59,5397,34755,81.2
E92000001,England,nation,2020-09-27,05_09,71,646,18.3
E92000001,England,nation,2020-09-27,10_14,198,1493,44.5
E92000001,England,nation,2020-09-27,15_19,1240,5511,178.3
E92000001,England,nation,2020-09-27,20_24,926,5596,160.4
E92000001,England,nation,2020-09-27,25_29,535,3850,101.3
E92000001,England,nation,2020-09-27,30_34,397,3388,89.0
E92000001,England,nation,2020-09-27,35_39,426,3060,82.0
E92000001,England,nation,2020-09-27,40_44,354,2644,77.4
E92000001,England,nation,2020-09-27,45_49,360,2658,71.5
E92000001,England,nation,2020-09-27,50_54,419,2777,71.1
E92000001,England,nation,2020-09-27,55_59,342,2342,63.8
E92000001,England,nation,2020-09-27,60+,599,4779,35.5
E92000001,England,nation,2020-09-27,60_64,205,1566,50.3
E92000001,England,nation,2020-09-27,65_69,134,1008,36.0
E92000001,England,nation,2020-09-27,70_74,84,696,25.0
E92000001,England,nation,2020-09-27,75_79,67,502,25.9
E92000001,England,nation,2020-09-27,80_84,60,416,28.9
E92000001,England,nation,2020-09-27,85_89,33,339,38.5
E92000001,England,nation,2020-09-27,90+,16,252,48.7
E92000001,England,nation,2020-09-27,unassigned,28,415,
E92000001,England,nation,2020-09-26,00_04,105,791,24.0
E92000001,England,nation,2020-09-26,00_59,4934,33426,78.1
E92000001,England,nation,2020-09-26,05_09,84,694,19.6
E92000001,England,nation,2020-09-26,10_14,199,1500,44.7
E92000001,England,nation,2020-09-26,15_19,992,4702,152.2
E92000001,England,nation,2020-09-26,20_24,827,5244,150.3
E92000001,England,nation,2020-09-26,25_29,469,3793,99.8
E92000001,England,nation,2020-09-26,30_34,444,3400,89.3
E92000001,England,nation,2020-09-26,35_39,387,3053,81.8
E92000001,England,nation,2020-09-26,40_44,360,2615,76.6
E92000001,England,nation,2020-09-26,45_49,364,2616,70.4
E92000001,England,nation,2020-09-26,50_54,369,2725,69.7
E92000001,England,nation,2020-09-26,55_59,334,2293,62.5
E92000001,England,nation,2020-09-26,60+,658,4696,34.9
E92000001,England,nation,2020-09-26,60_64,219,1545,49.6
E92000001,England,nation,2020-09-26,65_69,139,982,35.1
E92000001,England,nation,2020-09-26,70_74,127,689,24.8
E92000001,England,nation,2020-09-26,75_79,71,500,25.8
E92000001,England,nation,2020-09-26,80_84,54,398,27.6
E92000001,England,nation,2020-09-26,85_89,28,332,37.7
E92000001,England,nation,2020-09-26,90+,20,250,48.3
E92000001,England,nation,2020-09-26,unassigned,58,426,
E92000001,England,nation,2020-09-25,00_04,138,808,24.5
E92000001,England,nation,2020-09-25,00_59,5259,32178,75.1
E92000001,England,nation,2020-09-25,05_09,99,706,20.0
E92000001,England,nation,2020-09-25,10_14,208,1511,45.0
E92000001,England,nation,2020-09-25,15_19,810,4126,133.5
E92000001,England,nation,2020-09-25,20_24,899,4958,142.2
E92000001,England,nation,2020-09-25,25_29,570,3756,98.8
E92000001,England,nation,2020-09-25,30_34,528,3327,87.4
E92000001,England,nation,2020-09-25,35_39,445,3023,81.0
E92000001,England,nation,2020-09-25,40_44,372,2563,75.1
E92000001,England,nation,2020-09-25,45_49,446,2533,68.2
E92000001,England,nation,2020-09-25,50_54,410,2646,67.7
E92000001,England,nation,2020-09-25,55_59,334,2221,60.5
E92000001,England,nation,2020-09-25,60+,725,4482,33.3
E92000001,England,nation,2020-09-25,60_64,232,1473,47.3
E92000001,England,nation,2020-09-25,65_69,176,940,33.6
E92000001,England,nation,2020-09-25,70_74,117,637,22.9
E92000001,England,nation,2020-09-25,75_79,64,471,24.3
E92000001,England,nation,2020-09-25,80_84,58,381,26.5
E92000001,England,nation,2020-09-25,85_89,47,332,37.7
E92000001,England,nation,2020-09-25,90+,31,248,47.9
E92000001,England,nation,2020-09-25,unassigned,56,416,
E92000001,England,nation,2020-09-24,00_04,117,779,23.6
E92000001,England,nation,2020-09-24,00_59,5442,30687,71.7
E92000001,England,nation,2020-09-24,05_09,86,712,20.1
E92000001,England,nation,2020-09-24,10_14,221,1505,44.9
E92000001,England,nation,2020-09-24,15_19,784,3669,118.7
E92000001,England,nation,2020-09-24,20_24,889,4616,132.3
E92000001,England,nation,2020-09-24,25_29,621,3651,96.0
E92000001,England,nation,2020-09-24,30_34,578,3194,83.9
E92000001,England,nation,2020-09-24,35_39,515,2957,79.2
E92000001,England,nation,2020-09-24,40_44,412,2513,73.6
E92000001,England,nation,2020-09-24,45_49,413,2393,64.4
E92000001,England,nation,2020-09-24,50_54,443,2566,65.7
E92000001,England,nation,2020-09-24,55_59,363,2132,58.1
E92000001,England,nation,2020-09-24,60+,782,4234,31.4
E92000001,England,nation,2020-09-24,60_64,277,1423,45.7
E92000001,England,nation,2020-09-24,65_69,151,853,30.5
E92000001,England,nation,2020-09-24,70_74,95,580,20.9
E92000001,England,nation,2020-09-24,75_79,70,456,23.5
E92000001,England,nation,2020-09-24,80_84,66,360,25.0
E92000001,England,nation,2020-09-24,85_89,66,317,36.0
E92000001,England,nation,2020-09-24,90+,57,245,47.4
E92000001,England,nation,2020-09-24,unassigned,65,388,
E92000001,England,nation,2020-09-23,00_04,116,749,22.7
E92000001,England,nation,2020-09-23,00_59,5075,28699,67.0
E92000001,England,nation,2020-09-23,05_09,109,724,20.5
E92000001,England,nation,2020-09-23,10_14,226,1469,43.8
E92000001,England,nation,2020-09-23,15_19,717,3204,103.7
E92000001,England,nation,2020-09-23,20_24,782,4209,120.7
E92000001,England,nation,2020-09-23,25_29,615,3447,90.7
E92000001,England,nation,2020-09-23,30_34,500,2973,78.1
E92000001,England,nation,2020-09-23,35_39,457,2807,75.2
E92000001,England,nation,2020-09-23,40_44,411,2405,70.4
E92000001,England,nation,2020-09-23,45_49,406,2278,61.3
E92000001,England,nation,2020-09-23,50_54,374,2431,62.2
E92000001,England,nation,2020-09-23,55_59,362,2003,54.6
E92000001,England,nation,2020-09-23,60+,724,3916,29.1
E92000001,England,nation,2020-09-23,60_64,224,1306,42.0
E92000001,England,nation,2020-09-23,65_69,147,785,28.1
E92000001,England,nation,2020-09-23,70_74,95,555,20.0
E92000001,England,nation,2020-09-23,75_79,83,435,22.4
E92000001,England,nation,2020-09-23,80_84,68,328,22.8
E92000001,England,nation,2020-09-23,85_89,58,290,33.0
E92000001,England,nation,2020-09-23,90+,49,217,42.0
E92000001,England,nation,2020-09-23,unassigned,90,345,
E92000001,England,nation,2020-09-22,00_04,95,706,21.4
E92000001,England,nation,2020-09-22,00_59,4568,26865,62.7
E92000001,England,nation,2020-09-22,05_09,90,699,19.8
E92000001,England,nation,2020-09-22,10_14,217,1393,41.5
E92000001,England,nation,2020-09-22,15_19,538,2774,89.8
E92000001,England,nation,2020-09-22,20_24,687,3880,111.2
E92000001,England,nation,2020-09-22,25_29,555,3242,85.3
E92000001,England,nation,2020-09-22,30_34,503,2820,74.1
E92000001,England,nation,2020-09-22,35_39,432,2638,70.7
E92000001,England,nation,2020-09-22,40_44,387,2299,67.3
E92000001,England,nation,2020-09-22,45_49,348,2176,58.6
E92000001,England,nation,2020-09-22,50_54,393,2357,60.3
E92000001,England,nation,2020-09-22,55_59,323,1881,51.2
E92000001,England,nation,2020-09-22,60+,733,3682,27.3
E92000001,England,nation,2020-09-22,60_64,224,1228,39.5
