areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-03-23,55_59,4076715.0,131628.0,10464.0,3082517.0,59210.0,131628.0,10464.0,75.6,3.2,3.2
E92000001,England,nation,2021-03-23,60_64,3450161.0,98982.0,8146.0,2920796.0,14373.0,98982.0,8146.0,84.7,2.9,2.9
E92000001,England,nation,2021-03-23,65_69,2890078.0,52051.0,4956.0,2598589.0,2888.0,52051.0,4956.0,89.9,1.8,1.8
E92000001,England,nation,2021-03-23,70_74,2871389.0,53284.0,6945.0,2679211.0,826.0,53284.0,6945.0,93.3,1.9,1.9
E92000001,England,nation,2021-03-23,75_79,2076982.0,87801.0,14071.0,1963015.0,482.0,87801.0,14071.0,94.5,4.2,4.2
E92000001,England,nation,2021-03-23,80_84,1436398.0,392192.0,21440.0,1359970.0,335.0,392192.0,21440.0,94.7,27.3,27.3
E92000001,England,nation,2021-03-23,85_89,867619.0,251535.0,13114.0,821182.0,237.0,251535.0,13114.0,94.7,29.0,29.0
E92000001,England,nation,2021-03-23,90+,485460.0,128713.0,8200.0,451170.0,201.0,128713.0,8200.0,92.9,26.5,26.5
E92000001,England,nation,2021-03-22,18_24,5239106.0,44468.0,3076.0,643469.0,8581.0,44468.0,3076.0,12.3,0.8,0.8
E92000001,England,nation,2021-03-22,25_29,4445676.0,67893.0,4502.0,692086.0,8536.0,67893.0,4502.0,15.6,1.5,1.5
E92000001,England,nation,2021-03-22,30_34,4750601.0,78383.0,4985.0,834978.0,9868.0,78383.0,4985.0,17.6,1.6,1.6
E92000001,England,nation,2021-03-22,35_39,4509821.0,79955.0,4697.0,935419.0,10895.0,79955.0,4697.0,20.7,1.8,1.8
E92000001,England,nation,2021-03-22,40_44,4124284.0,89561.0,5209.0,1071234.0,15987.0,89561.0,5209.0,26.0,2.2,2.2
E92000001,England,nation,2021-03-22,45_49,3999143.0,102315.0,5776.0,1327004.0,21692.0,102315.0,5776.0,33.2,2.6,2.6
E92000001,England,nation,2021-03-22,50_54,4225573.0,118254.0,6726.0,2665097.0,100960.0,118254.0,6726.0,63.1,2.8,2.8
E92000001,England,nation,2021-03-22,55_59,4076715.0,121164.0,6691.0,3023307.0,68807.0,121164.0,6691.0,74.2,3.0,3.0
E92000001,England,nation,2021-03-22,60_64,3450161.0,90836.0,4794.0,2906423.0,15869.0,90836.0,4794.0,84.2,2.6,2.6
E92000001,England,nation,2021-03-22,65_69,2890078.0,47095.0,2502.0,2595701.0,2646.0,47095.0,2502.0,89.8,1.6,1.6
E92000001,England,nation,2021-03-22,70_74,2871389.0,46339.0,2424.0,2678385.0,678.0,46339.0,2424.0,93.3,1.6,1.6
E92000001,England,nation,2021-03-22,75_79,2076982.0,73730.0,3988.0,1962533.0,367.0,73730.0,3988.0,94.5,3.5,3.5
E92000001,England,nation,2021-03-22,80_84,1436398.0,370752.0,3727.0,1359635.0,221.0,370752.0,3727.0,94.7,25.8,25.8
E92000001,England,nation,2021-03-22,85_89,867619.0,238421.0,2843.0,820945.0,157.0,238421.0,2843.0,94.6,27.5,27.5
E92000001,England,nation,2021-03-22,90+,485460.0,120513.0,2534.0,450969.0,114.0,120513.0,2534.0,92.9,24.8,24.8
E92000001,England,nation,2021-03-21,18_24,5239106.0,41392.0,1473.0,634888.0,8763.0,41392.0,1473.0,12.1,0.8,0.8
E92000001,England,nation,2021-03-21,25_29,4445676.0,63391.0,1885.0,683550.0,8445.0,63391.0,1885.0,15.4,1.4,1.4
E92000001,England,nation,2021-03-21,30_34,4750601.0,73398.0,2165.0,825110.0,9624.0,73398.0,2165.0,17.4,1.6,1.6
E92000001,England,nation,2021-03-21,35_39,4509821.0,75258.0,2160.0,924524.0,11278.0,75258.0,2160.0,20.5,1.7,1.7
E92000001,England,nation,2021-03-21,40_44,4124284.0,84352.0,2249.0,1055247.0,16417.0,84352.0,2249.0,25.6,2.0,2.0
E92000001,England,nation,2021-03-21,45_49,3999143.0,96539.0,2678.0,1305312.0,24943.0,96539.0,2678.0,32.6,2.4,2.4
E92000001,England,nation,2021-03-21,50_54,4225573.0,111528.0,2925.0,2564137.0,111078.0,111528.0,2925.0,60.7,2.6,2.6
E92000001,England,nation,2021-03-21,55_59,4076715.0,114473.0,2946.0,2954500.0,81867.0,114473.0,2946.0,72.5,2.8,2.8
E92000001,England,nation,2021-03-21,60_64,3450161.0,86042.0,2068.0,2890554.0,18690.0,86042.0,2068.0,83.8,2.5,2.5
E92000001,England,nation,2021-03-21,65_69,2890078.0,44593.0,1227.0,2593055.0,2292.0,44593.0,1227.0,89.7,1.5,1.5
E92000001,England,nation,2021-03-21,70_74,2871389.0,43915.0,1425.0,2677707.0,527.0,43915.0,1425.0,93.2,1.5,1.5
E92000001,England,nation,2021-03-21,75_79,2076982.0,69742.0,1772.0,1962166.0,234.0,69742.0,1772.0,94.5,3.4,3.4
E92000001,England,nation,2021-03-21,80_84,1436398.0,367025.0,1995.0,1359414.0,121.0,367025.0,1995.0,94.6,25.6,25.6
E92000001,England,nation,2021-03-21,85_89,867619.0,235578.0,1346.0,820788.0,84.0,235578.0,1346.0,94.6,27.1,27.1
E92000001,England,nation,2021-03-21,90+,485460.0,117979.0,801.0,450855.0,43.0,117979.0,801.0,92.9,24.3,24.3
E92000001,England,nation,2021-03-20,18_24,5239106.0,39919.0,2351.0,626125.0,19076.0,39919.0,2351.0,11.9,0.8,0.8
E92000001,England,nation,2021-03-20,25_29,4445676.0,61506.0,2688.0,675105.0,18131.0,61506.0,2688.0,15.2,1.4,1.4
E92000001,England,nation,2021-03-20,30_34,4750601.0,71233.0,3182.0,815486.0,21755.0,71233.0,3182.0,17.2,1.5,1.5
E92000001,England,nation,2021-03-20,35_39,4509821.0,73098.0,3290.0,913246.0,24786.0,73098.0,3290.0,20.2,1.6,1.6
E92000001,England,nation,2021-03-20,40_44,4124284.0,82103.0,3622.0,1038830.0,33977.0,82103.0,3622.0,25.2,2.0,2.0
E92000001,England,nation,2021-03-20,45_49,3999143.0,93861.0,4122.0,1280369.0,57170.0,93861.0,4122.0,32.0,2.4,2.4
E92000001,England,nation,2021-03-20,50_54,4225573.0,108603.0,5011.0,2453059.0,293685.0,108603.0,5011.0,58.0,2.6,2.6
E92000001,England,nation,2021-03-20,55_59,4076715.0,111527.0,5296.0,2872633.0,171478.0,111527.0,5296.0,70.5,2.7,2.7
E92000001,England,nation,2021-03-20,60_64,3450161.0,83974.0,4032.0,2871864.0,46983.0,83974.0,4032.0,83.2,2.4,2.4
E92000001,England,nation,2021-03-20,65_69,2890078.0,43366.0,2930.0,2590763.0,6758.0,43366.0,2930.0,89.6,1.5,1.5
E92000001,England,nation,2021-03-20,70_74,2871389.0,42490.0,4967.0,2677180.0,1264.0,42490.0,4967.0,93.2,1.5,1.5
E92000001,England,nation,2021-03-20,75_79,2076982.0,67970.0,9030.0,1961932.0,653.0,67970.0,9030.0,94.5,3.3,3.3
E92000001,England,nation,2021-03-20,80_84,1436398.0,365030.0,10611.0,1359293.0,382.0,365030.0,10611.0,94.6,25.4,25.4
E92000001,England,nation,2021-03-20,85_89,867619.0,234232.0,6938.0,820704.0,246.0,234232.0,6938.0,94.6,27.0,27.0
E92000001,England,nation,2021-03-20,90+,485460.0,117178.0,3536.0,450812.0,135.0,117178.0,3536.0,92.9,24.1,24.1
E92000001,England,nation,2021-03-19,18_24,5239106.0,37568.0,3327.0,607049.0,13930.0,37568.0,3327.0,11.6,0.7,0.7
E92000001,England,nation,2021-03-19,25_29,4445676.0,58818.0,4315.0,656974.0,14503.0,58818.0,4315.0,14.8,1.3,1.3
E92000001,England,nation,2021-03-19,30_34,4750601.0,68051.0,4891.0,793731.0,17985.0,68051.0,4891.0,16.7,1.4,1.4
E92000001,England,nation,2021-03-19,35_39,4509821.0,69808.0,5130.0,888460.0,19861.0,69808.0,5130.0,19.7,1.6,1.6
E92000001,England,nation,2021-03-19,40_44,4124284.0,78481.0,5611.0,1004853.0,25162.0,78481.0,5611.0,24.4,1.9,1.9
E92000001,England,nation,2021-03-19,45_49,3999143.0,89739.0,6325.0,1223199.0,35420.0,89739.0,6325.0,30.6,2.2,2.2
E92000001,England,nation,2021-03-19,50_54,4225573.0,103592.0,7640.0,2159374.0,211181.0,103592.0,7640.0,51.1,2.5,2.5
E92000001,England,nation,2021-03-19,55_59,4076715.0,106231.0,7668.0,2701155.0,153210.0,106231.0,7668.0,66.3,2.6,2.6
E92000001,England,nation,2021-03-19,60_64,3450161.0,79942.0,6173.0,2824881.0,41478.0,79942.0,6173.0,81.9,2.3,2.3
E92000001,England,nation,2021-03-19,65_69,2890078.0,40436.0,3871.0,2584005.0,5919.0,40436.0,3871.0,89.4,1.4,1.4
E92000001,England,nation,2021-03-19,70_74,2871389.0,37523.0,4992.0,2675916.0,1192.0,37523.0,4992.0,93.2,1.3,1.3
E92000001,England,nation,2021-03-19,75_79,2076982.0,58940.0,8583.0,1961279.0,683.0,58940.0,8583.0,94.4,2.8,2.8
E92000001,England,nation,2021-03-19,80_84,1436398.0,354419.0,15618.0,1358911.0,449.0,354419.0,15618.0,94.6,24.7,24.7
E92000001,England,nation,2021-03-19,85_89,867619.0,227294.0,11065.0,820458.0,311.0,227294.0,11065.0,94.6,26.2,26.2
E92000001,England,nation,2021-03-19,90+,485460.0,113642.0,6633.0,450677.0,239.0,113642.0,6633.0,92.8,23.4,23.4
E92000001,England,nation,2021-03-18,18_24,5239106.0,34241.0,3543.0,593119.0,13068.0,34241.0,3543.0,11.3,0.7,0.7
E92000001,England,nation,2021-03-18,25_29,4445676.0,54503.0,4886.0,642471.0,12843.0,54503.0,4886.0,14.4,1.2,1.2
E92000001,England,nation,2021-03-18,30_34,4750601.0,63160.0,5646.0,775746.0,15606.0,63160.0,5646.0,16.3,1.3,1.3
E92000001,England,nation,2021-03-18,35_39,4509821.0,64678.0,5764.0,868599.0,17185.0,64678.0,5764.0,19.3,1.4,1.4
E92000001,England,nation,2021-03-18,40_44,4124284.0,72870.0,6243.0,979691.0,22497.0,72870.0,6243.0,23.8,1.8,1.8
E92000001,England,nation,2021-03-18,45_49,3999143.0,83414.0,7268.0,1187779.0,29067.0,83414.0,7268.0,29.7,2.1,2.1
E92000001,England,nation,2021-03-18,50_54,4225573.0,95952.0,8488.0,1948193.0,170006.0,95952.0,8488.0,46.1,2.3,2.3
E92000001,England,nation,2021-03-18,55_59,4076715.0,98563.0,8594.0,2547945.0,132708.0,98563.0,8594.0,62.5,2.4,2.4
E92000001,England,nation,2021-03-18,60_64,3450161.0,73769.0,6452.0,2783403.0,36280.0,73769.0,6452.0,80.7,2.1,2.1
E92000001,England,nation,2021-03-18,65_69,2890078.0,36565.0,3775.0,2578086.0,5861.0,36565.0,3775.0,89.2,1.3,1.3
E92000001,England,nation,2021-03-18,70_74,2871389.0,32531.0,3841.0,2674724.0,1195.0,32531.0,3841.0,93.2,1.1,1.1
E92000001,England,nation,2021-03-18,75_79,2076982.0,50357.0,8146.0,1960596.0,690.0,50357.0,8146.0,94.4,2.4,2.4
E92000001,England,nation,2021-03-18,80_84,1436398.0,338801.0,16703.0,1358462.0,487.0,338801.0,16703.0,94.6,23.6,23.6
E92000001,England,nation,2021-03-18,85_89,867619.0,216229.0,11645.0,820147.0,341.0,216229.0,11645.0,94.5,24.9,24.9
E92000001,England,nation,2021-03-18,90+,485460.0,107009.0,7530.0,450438.0,250.0,107009.0,7530.0,92.8,22.0,22.0
E92000001,England,nation,2021-03-17,18_24,5239106.0,30698.0,3153.0,580051.0,11675.0,30698.0,3153.0,11.1,0.6,0.6
E92000001,England,nation,2021-03-17,25_29,4445676.0,49617.0,4806.0,629628.0,11671.0,49617.0,4806.0,14.2,1.1,1.1
E92000001,England,nation,2021-03-17,30_34,4750601.0,57514.0,5040.0,760140.0,14383.0,57514.0,5040.0,16.0,1.2,1.2
E92000001,England,nation,2021-03-17,35_39,4509821.0,58914.0,5291.0,851414.0,15784.0,58914.0,5291.0,18.9,1.3,1.3
E92000001,England,nation,2021-03-17,40_44,4124284.0,66627.0,5628.0,957194.0,19162.0,66627.0,5628.0,23.2,1.6,1.6
E92000001,England,nation,2021-03-17,45_49,3999143.0,76146.0,6405.0,1158712.0,25430.0,76146.0,6405.0,29.0,1.9,1.9
E92000001,England,nation,2021-03-17,50_54,4225573.0,87464.0,7386.0,1778187.0,109902.0,87464.0,7386.0,42.1,2.1,2.1
E92000001,England,nation,2021-03-17,55_59,4076715.0,89969.0,7444.0,2415237.0,135095.0,89969.0,7444.0,59.2,2.2,2.2
E92000001,England,nation,2021-03-17,60_64,3450161.0,67317.0,5698.0,2747123.0,38079.0,67317.0,5698.0,79.6,1.9,1.9
E92000001,England,nation,2021-03-17,65_69,2890078.0,32790.0,2935.0,2572225.0,5684.0,32790.0,2935.0,89.0,1.1,1.1
E92000001,England,nation,2021-03-17,70_74,2871389.0,28690.0,2957.0,2673529.0,1098.0,28690.0,2957.0,93.1,1.0,1.0
E92000001,England,nation,2021-03-17,75_79,2076982.0,42211.0,6561.0,1959906.0,573.0,42211.0,6561.0,94.4,2.0,2.0
E92000001,England,nation,2021-03-17,80_84,1436398.0,322098.0,15165.0,1357975.0,392.0,322098.0,15165.0,94.5,22.4,22.4
E92000001,England,nation,2021-03-17,85_89,867619.0,204584.0,10451.0,819806.0,288.0,204584.0,10451.0,94.5,23.6,23.6
E92000001,England,nation,2021-03-17,90+,485460.0,99479.0,6513.0,450188.0,203.0,99479.0,6513.0,92.7,20.5,20.5
E92000001,England,nation,2021-03-16,18_24,5239106.0,27545.0,2380.0,568376.0,11147.0,27545.0,2380.0,10.8,0.5,0.5
E92000001,England,nation,2021-03-16,25_29,4445676.0,44811.0,3785.0,617957.0,11412.0,44811.0,3785.0,13.9,1.0,1.0
E92000001,England,nation,2021-03-16,30_34,4750601.0,52474.0,4174.0,745757.0,13923.0,52474.0,4174.0,15.7,1.1,1.1
E92000001,England,nation,2021-03-16,35_39,4509821.0,53623.0,4081.0,835630.0,15795.0,53623.0,4081.0,18.5,1.2,1.2
E92000001,England,nation,2021-03-16,40_44,4124284.0,60999.0,4557.0,938032.0,18477.0,60999.0,4557.0,22.7,1.5,1.5
E92000001,England,nation,2021-03-16,45_49,3999143.0,69741.0,5130.0,1133282.0,23106.0,69741.0,5130.0,28.3,1.7,1.7
E92000001,England,nation,2021-03-16,50_54,4225573.0,80078.0,5762.0,1668285.0,83164.0,80078.0,5762.0,39.5,1.9,1.9
E92000001,England,nation,2021-03-16,55_59,4076715.0,82525.0,5894.0,2280142.0,141813.0,82525.0,5894.0,55.9,2.0,2.0
E92000001,England,nation,2021-03-16,60_64,3450161.0,61619.0,4468.0,2709044.0,44583.0,61619.0,4468.0,78.5,1.8,1.8
E92000001,England,nation,2021-03-16,65_69,2890078.0,29855.0,2223.0,2566541.0,6660.0,29855.0,2223.0,88.8,1.0,1.0
E92000001,England,nation,2021-03-16,70_74,2871389.0,25733.0,2253.0,2672431.0,1132.0,25733.0,2253.0,93.1,0.9,0.9
E92000001,England,nation,2021-03-16,75_79,2076982.0,35650.0,3681.0,1959333.0,602.0,35650.0,3681.0,94.3,1.7,1.7
E92000001,England,nation,2021-03-16,80_84,1436398.0,306933.0,9062.0,1357583.0,432.0,306933.0,9062.0,94.5,21.4,21.4
E92000001,England,nation,2021-03-16,85_89,867619.0,194133.0,6192.0,819518.0,296.0,194133.0,6192.0,94.5,22.4,22.4
E92000001,England,nation,2021-03-16,90+,485460.0,92966.0,3630.0,449985.0,214.0,92966.0,3630.0,92.7,19.1,19.1
E92000001,England,nation,2021-03-15,18_24,5239106.0,25165.0,1436.0,557229.0,9050.0,25165.0,1436.0,10.6,0.5,0.5
E92000001,England,nation,2021-03-15,25_29,4445676.0,41026.0,2419.0,606545.0,9172.0,41026.0,2419.0,13.6,0.9,0.9
E92000001,England,nation,2021-03-15,30_34,4750601.0,48300.0,2620.0,731834.0,11566.0,48300.0,2620.0,15.4,1.0,1.0
E92000001,England,nation,2021-03-15,35_39,4509821.0,49542.0,2483.0,819835.0,13710.0,49542.0,2483.0,18.2,1.1,1.1
E92000001,England,nation,2021-03-15,40_44,4124284.0,56442.0,2762.0,919555.0,15253.0,56442.0,2762.0,22.3,1.4,1.4
E92000001,England,nation,2021-03-15,45_49,3999143.0,64611.0,3103.0,1110176.0,20114.0,64611.0,3103.0,27.8,1.6,1.6
E92000001,England,nation,2021-03-15,50_54,4225573.0,74316.0,3408.0,1585121.0,52344.0,74316.0,3408.0,37.5,1.8,1.8
E92000001,England,nation,2021-03-15,55_59,4076715.0,76631.0,3465.0,2138329.0,129070.0,76631.0,3465.0,52.5,1.9,1.9
E92000001,England,nation,2021-03-15,60_64,3450161.0,57151.0,2481.0,2664461.0,50232.0,57151.0,2481.0,77.2,1.7,1.7
E92000001,England,nation,2021-03-15,65_69,2890078.0,27632.0,1113.0,2559881.0,7228.0,27632.0,1113.0,88.6,1.0,1.0
E92000001,England,nation,2021-03-15,70_74,2871389.0,23480.0,1005.0,2671299.0,1062.0,23480.0,1005.0,93.0,0.8,0.8
E92000001,England,nation,2021-03-15,75_79,2076982.0,31969.0,1066.0,1958731.0,528.0,31969.0,1066.0,94.3,1.5,1.5
E92000001,England,nation,2021-03-15,80_84,1436398.0,297871.0,1431.0,1357151.0,322.0,297871.0,1431.0,94.5,20.7,20.7
E92000001,England,nation,2021-03-15,85_89,867619.0,187941.0,1130.0,819222.0,223.0,187941.0,1130.0,94.4,21.7,21.7
E92000001,England,nation,2021-03-15,90+,485460.0,89336.0,779.0,449771.0,131.0,89336.0,779.0,92.7,18.4,18.4
E92000001,England,nation,2021-03-14,18_24,5239106.0,23729.0,696.0,548179.0,7551.0,23729.0,696.0,10.5,0.5,0.5
E92000001,England,nation,2021-03-14,25_29,4445676.0,38607.0,990.0,597373.0,7031.0,38607.0,990.0,13.4,0.9,0.9
E92000001,England,nation,2021-03-14,30_34,4750601.0,45680.0,1095.0,720268.0,8468.0,45680.0,1095.0,15.2,1.0,1.0
E92000001,England,nation,2021-03-14,35_39,4509821.0,47059.0,1119.0,806125.0,10436.0,47059.0,1119.0,17.9,1.0,1.0
E92000001,England,nation,2021-03-14,40_44,4124284.0,53680.0,1190.0,904302.0,11672.0,53680.0,1190.0,21.9,1.3,1.3
E92000001,England,nation,2021-03-14,45_49,3999143.0,61508.0,1299.0,1090062.0,13785.0,61508.0,1299.0,27.3,1.5,1.5
E92000001,England,nation,2021-03-14,50_54,4225573.0,70908.0,1386.0,1532777.0,39229.0,70908.0,1386.0,36.3,1.7,1.7
E92000001,England,nation,2021-03-14,55_59,4076715.0,73166.0,1362.0,2009259.0,74278.0,73166.0,1362.0,49.3,1.8,1.8
E92000001,England,nation,2021-03-14,60_64,3450161.0,54670.0,982.0,2614229.0,45070.0,54670.0,982.0,75.8,1.6,1.6
E92000001,England,nation,2021-03-14,65_69,2890078.0,26519.0,460.0,2552653.0,6047.0,26519.0,460.0,88.3,0.9,0.9
E92000001,England,nation,2021-03-14,70_74,2871389.0,22475.0,466.0,2670237.0,710.0,22475.0,466.0,93.0,0.8,0.8
E92000001,England,nation,2021-03-14,75_79,2076982.0,30903.0,352.0,1958203.0,302.0,30903.0,352.0,94.3,1.5,1.5
E92000001,England,nation,2021-03-14,80_84,1436398.0,296440.0,1034.0,1356829.0,155.0,296440.0,1034.0,94.5,20.6,20.6
E92000001,England,nation,2021-03-14,85_89,867619.0,186811.0,562.0,818999.0,97.0,186811.0,562.0,94.4,21.5,21.5
E92000001,England,nation,2021-03-14,90+,485460.0,88557.0,308.0,449640.0,40.0,88557.0,308.0,92.6,18.2,18.2
E92000001,England,nation,2021-03-13,18_24,5239106.0,23033.0,1213.0,540628.0,17524.0,23033.0,1213.0,10.3,0.4,0.4
E92000001,England,nation,2021-03-13,25_29,4445676.0,37617.0,1530.0,590342.0,17086.0,37617.0,1530.0,13.3,0.8,0.8
E92000001,England,nation,2021-03-13,30_34,4750601.0,44585.0,1749.0,711800.0,20772.0,44585.0,1749.0,15.0,0.9,0.9
E92000001,England,nation,2021-03-13,35_39,4509821.0,45940.0,1770.0,795689.0,23810.0,45940.0,1770.0,17.6,1.0,1.0
E92000001,England,nation,2021-03-13,40_44,4124284.0,52490.0,2080.0,892630.0,27482.0,52490.0,2080.0,21.6,1.3,1.3
E92000001,England,nation,2021-03-13,45_49,3999143.0,60209.0,2275.0,1076277.0,32963.0,60209.0,2275.0,26.9,1.5,1.5
E92000001,England,nation,2021-03-13,50_54,4225573.0,69522.0,2560.0,1493548.0,87682.0,69522.0,2560.0,35.4,1.6,1.6
E92000001,England,nation,2021-03-13,55_59,4076715.0,71804.0,2699.0,1934981.0,136188.0,71804.0,2699.0,47.5,1.8,1.8
E92000001,England,nation,2021-03-13,60_64,3450161.0,53688.0,2036.0,2569159.0,92218.0,53688.0,2036.0,74.5,1.6,1.6
E92000001,England,nation,2021-03-13,65_69,2890078.0,26059.0,1157.0,2546606.0,12132.0,26059.0,1157.0,88.1,0.9,0.9
E92000001,England,nation,2021-03-13,70_74,2871389.0,22009.0,1333.0,2669527.0,1704.0,22009.0,1333.0,93.0,0.8,0.8
E92000001,England,nation,2021-03-13,75_79,2076982.0,30551.0,2258.0,1957901.0,811.0,30551.0,2258.0,94.3,1.5,1.5
E92000001,England,nation,2021-03-13,80_84,1436398.0,295406.0,8469.0,1356674.0,475.0,295406.0,8469.0,94.5,20.6,20.6
E92000001,England,nation,2021-03-13,85_89,867619.0,186249.0,5453.0,818902.0,275.0,186249.0,5453.0,94.4,21.5,21.5
E92000001,England,nation,2021-03-13,90+,485460.0,88249.0,2511.0,449600.0,120.0,88249.0,2511.0,92.6,18.2,18.2
E92000001,England,nation,2021-03-12,18_24,5239106.0,21820.0,1641.0,523104.0,12007.0,21820.0,1641.0,10.0,0.4,0.4
E92000001,England,nation,2021-03-12,25_29,4445676.0,36087.0,2382.0,573256.0,12144.0,36087.0,2382.0,12.9,0.8,0.8
E92000001,England,nation,2021-03-12,30_34,4750601.0,42836.0,2924.0,691028.0,14902.0,42836.0,2924.0,14.6,0.9,0.9
E92000001,England,nation,2021-03-12,35_39,4509821.0,44170.0,2873.0,771879.0,16730.0,44170.0,2873.0,17.1,1.0,1.0
E92000001,England,nation,2021-03-12,40_44,4124284.0,50410.0,3304.0,865148.0,17939.0,50410.0,3304.0,21.0,1.2,1.2
E92000001,England,nation,2021-03-12,45_49,3999143.0,57934.0,3680.0,1043314.0,22138.0,57934.0,3680.0,26.1,1.4,1.4
E92000001,England,nation,2021-03-12,50_54,4225573.0,66962.0,4287.0,1405866.0,43252.0,66962.0,4287.0,33.3,1.6,1.6
E92000001,England,nation,2021-03-12,55_59,4076715.0,69105.0,4436.0,1798793.0,88873.0,69105.0,4436.0,44.1,1.7,1.7
E92000001,England,nation,2021-03-12,60_64,3450161.0,51652.0,3314.0,2476941.0,70981.0,51652.0,3314.0,71.8,1.5,1.5
E92000001,England,nation,2021-03-12,65_69,2890078.0,24902.0,1733.0,2534474.0,9551.0,24902.0,1733.0,87.7,0.9,0.9
E92000001,England,nation,2021-03-12,70_74,2871389.0,20676.0,1766.0,2667823.0,1559.0,20676.0,1766.0,92.9,0.7,0.7
E92000001,England,nation,2021-03-12,75_79,2076982.0,28293.0,2680.0,1957090.0,820.0,28293.0,2680.0,94.2,1.4,1.4
E92000001,England,nation,2021-03-12,80_84,1436398.0,286937.0,16973.0,1356199.0,536.0,286937.0,16973.0,94.4,20.0,20.0
E92000001,England,nation,2021-03-12,85_89,867619.0,180796.0,11201.0,818627.0,407.0,180796.0,11201.0,94.3,20.8,20.8
E92000001,England,nation,2021-03-12,90+,485460.0,85738.0,5384.0,449480.0,272.0,85738.0,5384.0,92.6,17.7,17.7
E92000001,England,nation,2021-03-11,18_24,5239106.0,20179.0,1419.0,511097.0,4872.0,20179.0,1419.0,9.8,0.4,0.4
E92000001,England,nation,2021-03-11,25_29,4445676.0,33705.0,2442.0,561112.0,4819.0,33705.0,2442.0,12.6,0.8,0.8
E92000001,England,nation,2021-03-11,30_34,4750601.0,39912.0,2716.0,676126.0,5913.0,39912.0,2716.0,14.2,0.8,0.8
E92000001,England,nation,2021-03-11,35_39,4509821.0,41297.0,2632.0,755149.0,6465.0,41297.0,2632.0,16.7,0.9,0.9
E92000001,England,nation,2021-03-11,40_44,4124284.0,47106.0,2982.0,847209.0,7056.0,47106.0,2982.0,20.5,1.1,1.1
E92000001,England,nation,2021-03-11,45_49,3999143.0,54254.0,3450.0,1021176.0,8465.0,54254.0,3450.0,25.5,1.4,1.4
E92000001,England,nation,2021-03-11,50_54,4225573.0,62675.0,3867.0,1362614.0,14260.0,62675.0,3867.0,32.2,1.5,1.5
E92000001,England,nation,2021-03-11,55_59,4076715.0,64669.0,3935.0,1709920.0,39974.0,64669.0,3935.0,41.9,1.6,1.6
E92000001,England,nation,2021-03-11,60_64,3450161.0,48338.0,2890.0,2405960.0,37779.0,48338.0,2890.0,69.7,1.4,1.4
E92000001,England,nation,2021-03-11,65_69,2890078.0,23169.0,1352.0,2524923.0,4513.0,23169.0,1352.0,87.4,0.8,0.8
E92000001,England,nation,2021-03-11,70_74,2871389.0,18910.0,1162.0,2666264.0,850.0,18910.0,1162.0,92.9,0.7,0.7
E92000001,England,nation,2021-03-11,75_79,2076982.0,25613.0,1983.0,1956270.0,546.0,25613.0,1983.0,94.2,1.2,1.2
E92000001,England,nation,2021-03-11,80_84,1436398.0,269964.0,11438.0,1355663.0,343.0,269964.0,11438.0,94.4,18.8,18.8
E92000001,England,nation,2021-03-11,85_89,867619.0,169595.0,7548.0,818220.0,297.0,169595.0,7548.0,94.3,19.6,19.6
E92000001,England,nation,2021-03-11,90+,485460.0,80354.0,4344.0,449208.0,222.0,80354.0,4344.0,92.5,16.6,16.6
E92000001,England,nation,2021-03-10,18_24,5239106.0,18760.0,1702.0,506225.0,6792.0,18760.0,1702.0,9.7,0.4,0.4
E92000001,England,nation,2021-03-10,25_29,4445676.0,31263.0,2909.0,556293.0,7067.0,31263.0,2909.0,12.5,0.7,0.7
E92000001,England,nation,2021-03-10,30_34,4750601.0,37196.0,3152.0,670213.0,8764.0,37196.0,3152.0,14.1,0.8,0.8
E92000001,England,nation,2021-03-10,35_39,4509821.0,38665.0,3230.0,748684.0,10543.0,38665.0,3230.0,16.6,0.9,0.9
E92000001,England,nation,2021-03-10,40_44,4124284.0,44124.0,3724.0,840153.0,11678.0,44124.0,3724.0,20.4,1.1,1.1
E92000001,England,nation,2021-03-10,45_49,3999143.0,50804.0,4195.0,1012711.0,13577.0,50804.0,4195.0,25.3,1.3,1.3
E92000001,England,nation,2021-03-10,50_54,4225573.0,58808.0,4715.0,1348354.0,20340.0,58808.0,4715.0,31.9,1.4,1.4
E92000001,England,nation,2021-03-10,55_59,4076715.0,60734.0,4896.0,1669946.0,51051.0,60734.0,4896.0,41.0,1.5,1.5
E92000001,England,nation,2021-03-10,60_64,3450161.0,45448.0,3609.0,2368181.0,63265.0,45448.0,3609.0,68.6,1.3,1.3
E92000001,England,nation,2021-03-10,65_69,2890078.0,21817.0,1642.0,2520410.0,7042.0,21817.0,1642.0,87.2,0.8,0.8
